Date,Open,High,Low,Close,Adj Close,Volume
2017-02-15,656.000000,662.000000,653.724976,661.099976,638.691650,3063470
2017-02-16,661.500000,666.500000,660.125000,663.950012,641.445007,2521850
2017-02-17,722.500000,727.000000,680.224976,688.525024,665.187195,201129980
2017-02-20,680.599976,707.724976,679.575012,704.549988,680.668945,5283358
2017-02-21,703.025024,710.900024,698.700012,707.775024,683.784607,3130014
2017-02-22,707.500000,709.400024,697.424988,699.575012,675.862610,2648388
2017-02-23,701.900024,710.674988,693.525024,697.150024,673.519775,17247490
2017-02-27,695.450012,699.174988,689.299988,696.799988,673.181641,2340688
2017-02-28,696.450012,698.125000,692.250000,695.049988,671.490967,1464004
2017-03-01,698.224976,698.250000,693.200012,695.825012,672.239746,1740868
2017-03-02,697.275024,698.000000,688.125000,690.049988,666.660461,2300994
2017-03-03,692.250000,692.250000,684.500000,688.500000,665.162964,1246412
2017-03-06,688.400024,694.950012,686.549988,690.375000,666.974426,1839562
2017-03-07,691.125000,693.750000,688.099976,693.099976,669.607056,1556438
2017-03-08,693.950012,699.599976,690.525024,696.099976,672.505310,1891072
2017-03-09,690.825012,699.349976,690.825012,697.099976,673.471436,1754658
2017-03-10,697.500000,704.000000,696.575012,700.049988,676.321472,2930352
2017-03-14,711.049988,712.075012,703.325012,705.349976,681.441833,3577510
2017-03-15,705.474976,710.000000,705.275024,708.299988,684.291809,2135930
2017-03-16,709.049988,711.424988,706.825012,708.674988,684.654114,2490054
2017-03-17,709.275024,713.750000,706.424988,712.924988,688.760010,1695232
2017-03-20,713.325012,719.924988,712.974976,718.049988,693.711426,4071172
2017-03-21,717.000000,722.500000,717.000000,720.474976,696.054077,2778640
2017-03-22,713.849976,718.500000,712.900024,715.450012,691.199463,2818272
2017-03-23,717.200012,717.500000,711.450012,715.450012,691.199463,2461236
2017-03-24,716.500000,717.224976,711.000000,712.174988,688.035461,1905182
2017-03-27,712.000000,712.000000,702.025024,704.924988,681.031189,2932042
2017-03-28,709.150024,712.349976,706.549988,710.099976,686.030823,4030700
2017-03-29,710.400024,717.400024,710.000000,714.299988,690.088379,4287886
2017-03-30,714.000000,739.974976,712.525024,733.099976,708.251221,17160546
2017-03-31,726.900024,727.000000,718.275024,721.275024,696.827087,4825696
2017-04-03,723.000000,725.049988,713.000000,716.599976,692.310486,2074526
2017-04-05,717.625000,723.250000,713.775024,716.174988,691.899902,2872040
2017-04-06,715.750000,721.500000,712.525024,719.250000,694.870667,3062208
2017-04-07,715.525024,722.500000,714.299988,719.424988,695.039734,2324180
2017-04-10,721.500000,721.500000,716.325012,717.075012,692.769409,1696938
2017-04-11,717.000000,720.599976,715.750000,719.750000,695.353760,2178130
2017-04-12,719.500000,724.974976,717.750000,721.849976,697.382507,1782546
2017-04-13,721.500000,724.450012,718.525024,720.150024,695.740234,2402118
2017-04-17,720.150024,721.900024,714.125000,718.400024,694.049500,3568528
2017-04-18,720.000000,727.500000,719.000000,723.650024,699.121521,1819430
2017-04-19,723.500000,728.375000,719.000000,724.500000,699.942688,2169072
2017-04-20,726.500000,733.025024,726.474976,731.075012,706.294861,2890686
2017-04-21,733.000000,749.500000,726.650024,748.299988,722.936035,8629016
2017-04-24,749.049988,769.500000,748.500000,766.525024,740.543274,10103476
2017-04-25,767.525024,772.750000,764.799988,768.525024,742.475525,4528890
2017-04-26,771.474976,776.500000,734.224976,775.325012,749.044983,3897926
2017-04-27,773.049988,786.974976,773.049988,784.299988,757.715759,8090210
2017-04-28,779.950012,779.950012,768.549988,773.250000,747.040283,2718864
2017-05-02,773.500000,775.450012,765.174988,770.299988,744.190247,2003520
2017-05-03,777.125000,777.125000,769.674988,772.150024,745.977661,1253982
2017-05-04,769.625000,771.450012,761.299988,767.400024,741.388672,2565514
2017-05-05,771.049988,771.450012,763.150024,766.099976,740.132690,1378948
2017-05-08,769.000000,770.000000,764.275024,767.400024,741.388672,1873626
2017-05-09,767.400024,772.799988,766.325012,767.875000,741.847473,1672918
2017-05-10,770.000000,777.500000,768.525024,775.900024,749.600525,1171122
2017-05-11,775.500000,780.000000,770.500000,773.200012,746.992004,1937872
2017-05-12,772.950012,778.450012,768.099976,775.825012,749.528015,3073802
2017-05-15,775.000000,778.599976,771.125000,776.700012,750.373413,1402390
2017-05-16,777.500000,781.000000,774.125000,779.825012,753.392456,1795188
2017-05-17,779.400024,782.700012,775.750000,778.575012,752.184814,1736236
2017-05-18,774.500000,780.750000,774.049988,778.549988,752.160706,1553640
2017-05-19,779.750000,784.950012,772.625000,780.625000,754.165283,1427068
2017-05-22,782.549988,790.000000,781.549988,788.000000,761.290283,1430026
2017-05-23,790.000000,791.775024,782.500000,784.549988,757.957275,1540086
2017-05-24,784.525024,787.724976,781.000000,783.375000,756.822144,1733694
2017-05-25,783.549988,814.700012,783.549988,808.575012,781.168030,10045402
2017-05-26,803.325012,816.000000,800.549988,813.000000,785.442932,2721578
2017-05-29,809.900024,824.000000,808.825012,815.950012,788.293030,2958170
2017-05-30,815.000000,816.750000,808.075012,814.525024,786.916260,2217092
2017-05-31,812.500000,821.500000,811.575012,818.099976,790.370117,2659456
2017-06-01,819.500000,819.924988,810.275024,814.299988,786.698914,1679770
2017-06-02,817.000000,823.049988,813.099976,817.125000,789.428162,1606772
2017-06-05,816.849976,819.474976,812.500000,817.775024,790.056152,1449950
2017-06-06,817.500000,821.900024,815.000000,819.474976,791.698486,2501316
2017-06-07,820.200012,822.450012,815.174988,820.400024,792.592163,1277138
2017-06-08,821.950012,829.700012,820.825012,822.375000,794.500244,2124384
2017-06-09,820.049988,835.000000,820.049988,833.400024,805.151550,2652636
2017-06-12,832.000000,838.000000,830.000000,834.375000,806.093506,1985706
2017-06-13,830.875000,845.950012,830.500000,838.349976,809.933655,2525810
2017-06-14,837.500000,839.974976,833.500000,835.599976,807.276917,1929180
2017-06-15,834.000000,837.799988,826.799988,832.174988,803.968018,1763346
2017-06-16,832.500000,837.349976,829.049988,834.625000,806.335022,1877552
2017-06-19,835.500000,848.000000,834.200012,846.450012,817.759155,1912766
2017-06-20,845.000000,847.000000,839.924988,843.275024,814.691772,1830132
2017-06-21,841.299988,850.625000,839.799988,849.349976,820.560852,1705466
2017-06-22,847.474976,858.000000,845.599976,849.000000,820.222778,3337730
2017-06-23,851.000000,851.375000,837.599976,839.325012,810.875671,2608734
2017-06-27,844.500000,847.500000,828.125000,833.825012,805.562134,3000216
2017-06-28,832.500000,837.500000,828.900024,833.224976,804.982422,2224518
2017-06-29,833.500000,840.950012,825.549988,831.525024,814.087402,4593854
2017-06-30,826.900024,830.000000,821.500000,826.025024,808.702820,2165216
2017-07-03,826.299988,833.750000,823.625000,829.299988,811.909119,1752166
2017-07-04,830.125000,833.349976,826.000000,826.674988,809.339050,1883040
2017-07-05,826.549988,829.750000,822.500000,824.375000,807.087402,2007100
2017-07-06,826.275024,831.500000,825.674988,829.075012,811.688782,2285838
2017-07-07,830.424988,834.799988,829.000000,833.599976,816.118835,2758698
2017-07-10,834.000000,874.000000,830.525024,838.174988,820.597961,654626
2017-07-11,838.775024,845.400024,833.549988,840.200012,822.580566,2205140
2017-07-12,840.000000,842.500000,829.275024,840.625000,822.996521,2869446
2017-07-13,844.000000,846.650024,839.825012,841.775024,824.122437,2240502
2017-07-14,841.950012,843.025024,836.000000,839.974976,822.360229,1221626
2017-07-17,841.275024,843.825012,838.500000,841.174988,823.535034,1199670
2017-07-18,839.849976,843.924988,838.674988,841.775024,824.122437,1161094
2017-07-19,842.500000,848.099976,840.924988,846.150024,828.405701,1993622
2017-07-20,846.950012,857.500000,844.075012,855.450012,837.510681,1849238
2017-07-21,857.049988,857.625000,850.000000,851.525024,833.668030,1936754
